cik,symbol,year,quarter,filing_url
1088638,ccon,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1088638/0001088638-18-000004.txt
1275617,UTF,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1275617/0001246360-18-000914.txt
1157842,RQI,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1157842/0001246360-18-000160.txt
1224450,RNP,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1224450/0001246360-18-000567.txt
891290,RFI,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/891290/0001246360-18-000569.txt
1178839,NBH,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1264963/0000898432-18-000075.txt
1261166,NRO,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1264963/0000898432-18-000076.txt
1178841,NBO,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1264963/0000898432-18-000077.txt
1052752,GTY,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1566046/0001144204-18-012756.txt
933738,ENG,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1037263/0001493152-18-001331.txt
1709768,STNL,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1722076/0001213900-18-001259.txt
1095981,CYTX,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1095981/0001140361-18-001196.txt
1575858,PUBC,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1705384/0001127855-18-000013.txt
1343465,SPNW,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1721623/0001493152-18-003928.txt
1275229,GMO,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1372121/0001235110-18-000001.txt
753772,MZEI,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1622111/0001185185-18-000077.txt
1059272,BEBE,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1728344/0001615774-18-000493.txt
1716947,LACQ,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1657726/0001615774-18-000384.txt
1606909,PANL,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1622320/0001606909-18-000016.txt
1653653,RRR,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1510126/0000899243-18-007847.txt
1053369,ELTP,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1463732/0001053369-18-000001.txt
277058,UWN,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1344652/0001209191-18-002659.txt
750558,QNBC,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1667409/0001384860-18-000013.txt
1578523,IMGL,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1728680/0001493152-18-001120.txt
833040,FT,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1607441/0001225208-18-006337.txt
1619096,SNTW,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1732859/0001091818-18-000031.txt
1621199,UGHL,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1731914/0001640334-18-000377.txt
1539778,VIGC,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1683740/0001683740-18-000002.txt
1556266,CCCR,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1556266/0001213900-18-001626.txt
1288795,GLV,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1288795/0001563954-18-000001.txt
1350869,GLO,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1350869/0001563954-18-000003.txt
1395057,INB,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1395057/0001246360-18-000563.txt
1548717,LDP,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1548717/0001246360-18-000573.txt
1564216,MIE,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1564216/0001246360-18-000167.txt
1021604,OTIV,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1733131/0001213900-18-002638.txt
1717547,CLNC,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1717547/0000899243-18-002403.txt
1651944,CNAC,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1651944/0001062993-18-000122.txt
,,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1639736/0001140361-18-004957.txt
1719606,NONE,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1732993/0001213900-18-002883.txt
888471,None,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1294575/0001294575-18-000001.txt
1066764,SPIN,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1659552/0001185185-18-000495.txt
1561622,TSGL,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1601065/0001477932-18-001488.txt
1708176,GPAQ,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1729494/0001213900-18-001419.txt
109657,GTBP,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1734779/0001654954-18-002717.txt
818677,SFDL,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1630041/0000939057-18-000001.txt
1283140,HEP,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1482298/0001209191-18-008817.txt
1433966,GETG,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1581953/0001104659-18-004542.txt
898770,SMED,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1061270/0000898770-18-000012.txt
32598,EXGI,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1007410/0001140361-18-002776.txt
1530981,PBYA,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1690958/0001683168-18-000439.txt
862668,esmc,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1260475/0000862668-18-000005.txt
825788,DiVall 2,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/825788/0001494245-18-000001.txt
806628,DNP,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/806628/0001209191-18-006835.txt
1533106,GEQU,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1652263/0001493152-18-000503.txt
1415332,LTUM,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1567275/0001477932-18-001211.txt
1498380,ONDR,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1567275/0001477932-18-001213.txt
1420239,GRPH,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1567275/0001477932-18-001215.txt
1413909,DSGT,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1413909/0001214659-18-002030.txt
1321741,GAIN,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1238279/0001475246-18-000032.txt
1057379,HCKT,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1213154/0001123292-18-000374.txt
1718405,MUDS,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1728873/0001144204-18-006411.txt
912061,NHTC,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1311060/0000912061-18-000009.txt
1158041,TRQ,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1685657/0001140361-18-006337.txt
1520528,REAC,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1556385/0001173375-18-000001.txt
1095130,SBRT,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1341291/0001615774-18-000216.txt
1223533,VCAN,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1730875/0001079974-18-000050.txt
1112985,DLTZ,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1112985/0001213900-18-002351.txt
1097609,TMUS,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1597213/0001209191-18-010666.txt
1667939,FSBC,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1679028/0001140361-18-001431.txt
1128353,ETCK,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1347082/0001193805-18-000114.txt
1641398,TMSR,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1600494/0001213900-18-001477.txt
1311828,IEBS,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1643131/0001311828-18-000005.txt
1099215,PRTX,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1321913/0001144204-18-007136.txt
1178377,EMRN,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1178377/0001493152-18-002850.txt
1359555,PCOA,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1193103/0001209191-18-001109.txt
890264,EXA,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/890264/0001140361-18-008198.txt
1161582,PHOT,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1221347/0001161697-18-000078.txt
1199004,FMN,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1199004/0001623632-18-000169.txt
888981,NNUP,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/939005/0001209191-18-009638.txt
945699,IXYS,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1241302/0000899243-18-001287.txt
1513363,FDUS,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1513363/0000899243-18-007173.txt
1089061,FIND,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1089061/0001140361-18-014750.txt
714562,THFF,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/714562/0000714562-18-000002.txt
1513789,FIF,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1513789/0001445546-18-000768.txt
1392994,FGB,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1392994/0001445546-18-000458.txt
,,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1316987/0001140361-18-005613.txt
1677615,XPTFX,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1677615/0001623632-18-000170.txt
1654672,PNPL,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1603530/0001493152-18-003995.txt
1416876,FCHS,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1416876/0001144204-18-014046.txt
1337068,MGYR,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1337321/0001174947-18-000097.txt
882071,PFO,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/882071/0001255452-18-000001.txt
83350,RSRV,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1718184/0001140361-18-000401.txt
1500198,NMTC,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1709644/0001144204-18-012771.txt
1485074,FRZT,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1485074/0001582945-18-000001.txt
1664127,TTNC,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1727231/0001185185-18-000134.txt
809559,TSI,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1198616/0001179110-18-000224.txt
1158780,PSTI,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1195498/0001178913-18-000854.txt
758938,QBAK,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1135091/0001135091-18-000001.txt
890066,GLBZ,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/890066/0001333216-18-000001.txt
42316,GV,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/42316/0001137257-18-000002.txt
1476765,GBDC,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1476765/0001476765-18-000018.txt
872248,PQ,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1070218/0000872248-18-000005.txt
1508171,SUNS,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1186884/0000899243-18-006372.txt
1574676,GLFH,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1574676/0001062993-18-000866.txt
1098996,ORNC,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1319170/0001096906-18-000016.txt
1487997,GRNE,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1487997/0001735815-18-000001.txt
1565146,GULTU,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1565146/0001209191-18-004705.txt
1476963,HTBX,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1476963/0001553350-18-000031.txt
1527613,NUZE,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1630849/0001630849-18-000001.txt
1710680,?HFRO?,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1710680/0000899243-18-004178.txt
1424404,WOLV,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1639924/0001424404-18-000001.txt
1354174,SBTB,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1729454/0001140361-18-003403.txt
1440799,MMEX,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1715504/0001715504-18-000001.txt
1446687,,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1446687/0001343141-18-000001.txt
1445175,HNET,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1445175/0001659173-18-000080.txt
1110648,IMTL,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1110648/0001144204-18-016988.txt
803578,IAIC,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/803578/0001654954-18-001857.txt
1190370,IVDN,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1190370/0001615774-18-000951.txt
69422,INTG,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/69422/0001638599-18-000386.txt
1603793,INWP,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1603793/0001493152-18-000461.txt
1598924,ICGL,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1598924/0001734140-18-000001.txt
1449349,RDGL,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1458866/0001415889-18-000231.txt
1690921,PSIT,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1728597/0001493152-18-002373.txt
93284,ICB,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1223048/0001048703-18-000003.txt
1504619,PFLT,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1118957/0000899243-18-005621.txt
107815,WELPP.OB,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1185603/0000107815-18-000003.txt
1662684,NONE,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1662684/0001144204-18-015796.txt
842694,WUHN,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1730227/0001730227-18-000001.txt
1680228,KSKD,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1680228/0001659173-18-000031.txt
805267,HQH,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1728564/0001728564-18-000001.txt
884121,HQL,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1728564/0001728564-18-000002.txt
1604522,THQ,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1728564/0001728564-18-000003.txt
1635977,THW,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1728564/0001728564-18-000004.txt
945436,NONE,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1473996/0000899243-18-000668.txt
1510891,YSTR,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1668968/0001668968-18-000001.txt
924719,SMID,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1727201/0001144204-18-000992.txt
1614173,NONE,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1735967/0000904454-18-000257.txt
1622822,PROM,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1008382/0001094891-18-000034.txt
1211805,mysz,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1413439/0001413439-18-000001.txt
1307579,LIQT,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1307579/0001437749-18-000232.txt
1439397,NCAP,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1406204/0001078782-18-000222.txt
1113513,MOST,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1735516/0001654954-18-003345.txt
1411730,SPCL,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1727682/0001727682-18-000001.txt
1466225,,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1616149/0001140361-18-005197.txt
1442101,WLUC,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1732929/0001078782-18-000286.txt
1005699,call,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1005699/0001538525-18-000001.txt
1302946,TURV,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1217437/0001217437-18-000001.txt
1417664,VEII,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1265662/0001078782-18-000139.txt
1304161,PBSV,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1351095/0001654954-18-000362.txt
1576724,VIBI,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1732799/0001663577-18-000109.txt
1404943,MTST,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1404943/0001415889-18-000072.txt
1355677,MXSG,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1355677/0001078782-18-000062.txt
1582817,JMLP,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1732395/0001225208-18-004492.txt
1450445,NUW,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1732395/0001225208-18-004501.txt
1195737,NEA,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1732395/0001225208-18-004508.txt
892992,NAZ,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1732395/0001225208-18-004510.txt
1478888,NBB,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1732395/0001225208-18-004517.txt
1195738,NKX,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1732395/0001225208-18-004666.txt
1454979,NCB,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1732395/0001225208-18-004670.txt
818851,NCA,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1732395/0001225208-18-004672.txt
885732,NXC,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1732395/0001225208-18-004677.txt
899752,NTC,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1732395/0001225208-18-004681.txt
1686142,JCO,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1732395/0001225208-18-004685.txt
1227476,JQC,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1732395/0001225208-18-004687.txt
1708261,JEMD,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1732395/0001225208-18-004695.txt
1502711,JMF,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1732395/0001225208-18-004697.txt
1469392,NEV,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1732395/0001225208-18-004699.txt
1177219,NKG,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1732395/0001225208-18-004705.txt
897424,NMY,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1732395/0001225208-18-004724.txt
897419,NMT,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1732395/0001225208-18-004726.txt
878198,NUM,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1732395/0001225208-18-004728.txt
1607997,NMS,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1732395/0001225208-18-004730.txt
899782,NOM,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1732395/0001225208-18-004732.txt
1137887,NZF,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1732395/0001225208-18-004744.txt
830271,NMI,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1732395/0001225208-18-004749.txt
812801,NUV,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1732395/0001225208-18-004751.txt
1454980,NJV,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1732395/0001225208-18-004757.txt
1195739,NRK,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1732395/0001225208-18-004764.txt
1454981,NYV,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1732395/0001225208-18-004765.txt
818850,NNY,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1732395/0001225208-18-004767.txt
1074769,NAN,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1732395/0001225208-18-004769.txt
885731,NXN,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1732395/0001225208-18-004771.txt
899761,NNC,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1732395/0001225208-18-004772.txt
1454978,NPN,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1732395/0001225208-18-004777.txt
870780,NQP,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1732395/0001225208-18-004786.txt
897421,NPV,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1732395/0001225208-18-004798.txt
878201,NTX,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1732395/0001225208-18-004800.txt
1509253,JSD,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1732395/0001225208-18-004806.txt
888411,NXR,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1732395/0001225208-18-004810.txt
885733,NXQ,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1732395/0001225208-18-004813.txt
883618,NXP,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1732395/0001225208-18-004816.txt
890119,NIM,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1732395/0001225208-18-004818.txt
1298699,BXMX,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1732395/0001225208-18-004823.txt
1158289,JRS,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1732395/0001225208-18-004826.txt
1176433,JPS,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1732395/0001225208-18-004831.txt
1547994,JPI,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1732395/0001225208-18-004835.txt
1670869,RMHB,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1683328/0001663577-18-000010.txt
1610114,SNR,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1734293/0001209191-18-019651.txt
72205,NOBH,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/72205/0001140361-18-003565.txt
1018735,NYMX,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1018735/0001651844-18-000003.txt
1495222,OXLC,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1495222/0001140361-18-010813.txt
1383414,PNNT,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1284937/0000899243-18-003542.txt
812306,PCYN,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/812306/0001437749-18-004637.txt
1557725,RREDX,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1399269/0001140361-18-011224.txt
1558465,PGAS,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1558465/0001437749-18-000716.txt
106598,dgtw,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1104322/0001104322-18-000002.txt
748268,TFVR,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1356504/0001554795-18-000010.txt
1385662,NONE,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1385662/0001214659-18-000015.txt
1706946,IPOA,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1699681/0001144204-18-008061.txt
109289,CCA,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1244199/0001700264-18-000002.txt
88121,SEB,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/88121/0001732976-18-000001.txt
104897,WSCI,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1247760/0001615594-18-000005.txt
91847,SOR,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/91847/0001377581-18-000001.txt
1443089,WHSI,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1487237/0001493152-18-001298.txt
1644488,SHRV,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1644488/0001469709-18-000032.txt
1532750,TTEN,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1532750/0001209191-18-020955.txt
1551887,VGRBF,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1551887/0001534122-18-000003.txt
1586009,WESFX,2018/,QTR1/,https://www.sec.gov/Archives/edgar/data/1586010/0001398344-18-002571.txt
1719211,NONE,2017/,QTR4/,https://www.sec.gov/Archives/edgar/data/1719211/0000899243-17-029332.txt
1093207,CRSS,2017/,QTR4/,https://www.sec.gov/Archives/edgar/data/1694780/0001144204-17-054932.txt
1618755,QSP.UN,2017/,QTR4/,https://www.sec.gov/Archives/edgar/data/1653986/0000899243-17-025190.txt
1314475,LOV,2017/,QTR4/,https://www.sec.gov/Archives/edgar/data/1595563/0001209191-17-055517.txt
1642985,None,2017/,QTR4/,https://www.sec.gov/Archives/edgar/data/1163334/0001163334-17-000002.txt
1719406,BRPAU,2017/,QTR4/,https://www.sec.gov/Archives/edgar/data/1724016/0001654954-17-011303.txt
1128281,SKAS,2017/,QTR4/,https://www.sec.gov/Archives/edgar/data/1647269/0001437749-17-020553.txt
1429896,ACAR,2017/,QTR4/,https://www.sec.gov/Archives/edgar/data/1429896/0001213900-17-013434.txt
875296,LPAD,2017/,QTR4/,https://www.sec.gov/Archives/edgar/data/1249152/0000899243-17-027659.txt
1024657,WSTC,2017/,QTR4/,https://www.sec.gov/Archives/edgar/data/1233984/0001209191-17-056746.txt
1391461,AGC,2017/,QTR4/,https://www.sec.gov/Archives/edgar/data/1097278/0001179110-17-014071.txt
1157377,ABCO,2017/,QTR4/,https://www.sec.gov/Archives/edgar/data/1157377/0001209191-17-057542.txt
1145460,ALR,2017/,QTR4/,https://www.sec.gov/Archives/edgar/data/1145460/0000950142-17-001778.txt
1412232,VWR,2017/,QTR4/,https://www.sec.gov/Archives/edgar/data/1246224/0000899243-17-027366.txt
794323,LVLT,2017/,QTR4/,https://www.sec.gov/Archives/edgar/data/1225967/0001225208-17-016873.txt
1438893,GNT.A,2017/,QTR4/,https://www.sec.gov/Archives/edgar/data/1185528/0001271163-17-000042.txt
1585855,GGZ,2017/,QTR4/,https://www.sec.gov/Archives/edgar/data/1185528/0001271163-17-000056.txt
928465,DIT,2017/,QTR4/,https://www.sec.gov/Archives/edgar/data/928465/0000928465-17-000001.txt
932699,APGI,2017/,QTR4/,https://www.sec.gov/Archives/edgar/data/932699/0001515971-17-000163.txt
1520744,LMOS,2017/,QTR4/,https://www.sec.gov/Archives/edgar/data/1602420/0001127602-17-032579.txt
1022899,PTIX,2017/,QTR4/,https://www.sec.gov/Archives/edgar/data/935679/0001437749-17-017237.txt
1254595,FPO,2017/,QTR4/,https://www.sec.gov/Archives/edgar/data/1267222/0001123292-17-001458.txt
1520300,ASBB,2017/,QTR4/,https://www.sec.gov/Archives/edgar/data/1520300/0001520300-17-000014.txt
1022705,TESO,2017/,QTR4/,https://www.sec.gov/Archives/edgar/data/1464287/0001225208-17-016911.txt
910322,AF,2017/,QTR4/,https://www.sec.gov/Archives/edgar/data/910322/0001562180-17-003120.txt
8411,ATW,2017/,QTR4/,https://www.sec.gov/Archives/edgar/data/8411/0000899243-17-023903.txt
1575879,CACQ,2017/,QTR4/,https://www.sec.gov/Archives/edgar/data/1586746/0000899243-17-023762.txt
32621,MSN,2017/,QTR4/,https://www.sec.gov/Archives/edgar/data/1680686/0001209191-17-054718.txt
1404624,AFGR,2017/,QTR4/,https://www.sec.gov/Archives/edgar/data/1404624/0000899243-17-024770.txt
1716885,ASCIX,2017/,QTR4/,https://www.sec.gov/Archives/edgar/data/1198600/0001723854-17-000009.txt
1214935,NCV,2017/,QTR4/,https://www.sec.gov/Archives/edgar/data/1214935/0001209191-17-065338.txt
1227857,NCZ,2017/,QTR4/,https://www.sec.gov/Archives/edgar/data/1227857/0001209191-17-065335.txt
1383441,NIE,2017/,QTR4/,https://www.sec.gov/Archives/edgar/data/1383441/0001209191-17-065333.txt
1173281,OHRP,2017/,QTR4/,https://www.sec.gov/Archives/edgar/data/1492647/0001387131-17-005087.txt
1611231,MXPT,2017/,QTR4/,https://www.sec.gov/Archives/edgar/data/1667774/0001611231-17-000125.txt
